"ISO3_code","Time","PopFemale"
"LVA",1981,669282
"LVA",1982,670856
"LVA",1983,672657
"LVA",1984,674651
"LVA",1985,676108
"LVA",1986,676178
"LVA",1987,674480
"LVA",1988,670940
"LVA",1989,666198
"LVA",1990,660826
"LVA",1991,654863
"LVA",1992,648706
"LVA",1993,642809
"LVA",1994,637235
"LVA",1995,631923
"LVA",1996,626354
"LVA",1997,620284
"LVA",1998,614237
"LVA",1999,608307
"LVA",2000,602237
"LVA",2001,596226
"LVA",2002,590119
"LVA",2003,583363
"LVA",2004,575188
"LVA",2005,566108
"LVA",2006,556896
"LVA",2007,546877
"LVA",2008,535386
"LVA",2009,522428
"LVA",2010,508395
"LVA",2011,493642
"LVA",2012,478956
"LVA",2013,465018
"LVA",2014,452512
"LVA",2015,441737
"LVA",2016,431378
"LVA",2017,420932
"LVA",2018,411088
"LVA",2019,401393
"LVA",2020,391994
"LVA",2021,383353
"LVA",2022,375659
"LVA",2023,369098
"LVA",2024,362728
"LVA",2025,356087
"LVA",2026,349808
"LVA",2027,344431
"LVA",2028,340113
"LVA",2029,336645
"LVA",2030,333807
"LVA",2031,331288
"LVA",2032,328482
"LVA",2033,324507
"LVA",2034,319727
"LVA",2035,315065
"LVA",2036,309904
"LVA",2037,304372
"LVA",2038,299501
"LVA",2039,295105
"LVA",2040,290366
"LVA",2041,285561
"LVA",2042,281220
"LVA",2043,277750
"LVA",2044,275340
"LVA",2045,273704
"LVA",2046,272810
"LVA",2047,272225
"LVA",2048,271553
"LVA",2049,270224
"LVA",2050,268331
"LVA",2051,266657
"LVA",2052,265217
"LVA",2053,263675
"LVA",2054,262236
"LVA",2055,260683
"LVA",2056,258621
"LVA",2057,256106
"LVA",2058,253202
"LVA",2059,250502
"LVA",2060,248442
"LVA",2061,246742
"LVA",2062,244799
"LVA",2063,242253
"LVA",2064,239131
"LVA",2065,235544
"LVA",2066,231779
"LVA",2067,228171
"LVA",2068,224953
"LVA",2069,222097
"LVA",2070,219581
"LVA",2071,217360
"LVA",2072,215143
"LVA",2073,212918
"LVA",2074,210800
"LVA",2075,208785
"LVA",2076,206878
"LVA",2077,205068
"LVA",2078,203361
"LVA",2079,201752
"LVA",2080,200219
"LVA",2081,198761
"LVA",2082,197366
"LVA",2083,195988
"LVA",2084,194616
"LVA",2085,193226
"LVA",2086,191784
"LVA",2087,190274
"LVA",2088,188697
"LVA",2089,187055
"LVA",2090,185356
"LVA",2091,183597
"LVA",2092,181777
"LVA",2093,179904
"LVA",2094,177982
"LVA",2095,176026
"LVA",2096,174042
"LVA",2097,172041
"LVA",2098,170035
"LVA",2099,168042
"LVA",2100,166076
"MAC",1950,55188
"MAC",1951,54560
"MAC",1952,53002
"MAC",1953,51276
"MAC",1954,49415
"MAC",1955,47467
"MAC",1956,45464
"MAC",1957,43427
"MAC",1958,41481
"MAC",1959,39726
"MAC",1960,38094
"MAC",1961,37823
"MAC",1962,38927
"MAC",1963,40153
"MAC",1964,41522
"MAC",1965,43088
"MAC",1966,45003
"MAC",1967,47369
"MAC",1968,50217
"MAC",1969,53526
"MAC",1970,57181
"MAC",1971,59886
"MAC",1972,61389
"MAC",1973,62632
"MAC",1974,63666
"MAC",1975,64510
"MAC",1976,65149
"MAC",1977,65557
"MAC",1978,65741
"MAC",1979,65709
"MAC",1980,65489
"MAC",1981,66656
"MAC",1982,69787
"MAC",1983,73575
"MAC",1984,77702
"MAC",1985,82212
"MAC",1986,87036
"MAC",1987,91962
"MAC",1988,96897
"MAC",1989,101754
"MAC",1990,106460
"MAC",1991,110673
"MAC",1992,113758
"MAC",1993,116307
"MAC",1994,119098
"MAC",1995,121991
"MAC",1996,124944
"MAC",1997,128051
"MAC",1998,131182
"MAC",1999,134167
"MAC",2000,137181
"MAC",2001,140707
"MAC",2002,145395
"MAC",2003,150835
"MAC",2004,156212
"MAC",2005,161254
"MAC",2006,165817
"MAC",2007,169982
"MAC",2008,173866
"MAC",2009,177637
"MAC",2010,181260
"MAC",2011,184041
"MAC",2012,185226
"MAC",2013,185599
"MAC",2014,186271
"MAC",2015,187264
"MAC",2016,188533
"MAC",2017,189895
"MAC",2018,191089
"MAC",2019,192178
"MAC",2020,193243
"MAC",2021,192962
"MAC",2022,191866
"MAC",2023,191313
"MAC",2024,190836
"MAC",2025,190466
"MAC",2026,190205
"MAC",2027,190075
"MAC",2028,190071
"MAC",2029,190159
"MAC",2030,190329
"MAC",2031,190565
"MAC",2032,190805
"MAC",2033,190942
"MAC",2034,190844
"MAC",2035,190346
"MAC",2036,189206
"MAC",2037,187539
"MAC",2038,185685
"MAC",2039,183785
"MAC",2040,181993
"MAC",2041,180447
"MAC",2042,179204
"MAC",2043,178218
"MAC",2044,177414
"MAC",2045,176683
"MAC",2046,175926
"MAC",2047,175108
"MAC",2048,174286
"MAC",2049,173574
"MAC",2050,173090
"MAC",2051,172960
"MAC",2052,173241
"MAC",2053,173902
"MAC",2054,174850
"MAC",2055,175971
"MAC",2056,177157
"MAC",2057,178331
"MAC",2058,179468
"MAC",2059,180572
"MAC",2060,181617
"MAC",2061,182598
"MAC",2062,183492
"MAC",2063,184271
"MAC",2064,184893
"MAC",2065,185337
"MAC",2066,185595
"MAC",2067,185678
"MAC",2068,185635
"MAC",2069,185553
"MAC",2070,185537
"MAC",2071,185778
"MAC",2072,186201
"MAC",2073,186584
"MAC",2074,186932
"MAC",2075,187252
"MAC",2076,187577
"MAC",2077,187921
"MAC",2078,188298
"MAC",2079,188731
"MAC",2080,189213
"MAC",2081,189737
"MAC",2082,190332
"MAC",2083,190996
"MAC",2084,191726
"MAC",2085,192521
"MAC",2086,193359
"MAC",2087,194240
"MAC",2088,195149
"MAC",2089,196058
"MAC",2090,196961
"MAC",2091,197841
"MAC",2092,198682
"MAC",2093,199478
"MAC",2094,200223
"MAC",2095,200921
"MAC",2096,201568
"MAC",2097,202176
"MAC",2098,202754
"MAC",2099,203301
"MAC",2100,203826
"MAF",1950,737
"MAF",1951,755
"MAF",1952,771
"MAF",1953,789
"MAF",1954,807
"MAF",1955,823
"MAF",1956,838
"MAF",1957,850
"MAF",1958,863
"MAF",1959,880
"MAF",1960,893
"MAF",1961,911
"MAF",1962,930
"MAF",1963,955
"MAF",1964,987
"MAF",1965,1035
"MAF",1966,1099
"MAF",1967,1174
"MAF",1968,1227
"MAF",1969,1254
"MAF",1970,1284
"MAF",1971,1316
"MAF",1972,1350
"MAF",1973,1385
"MAF",1974,1425
"MAF",1975,1495
"MAF",1976,1588
"MAF",1977,1682
"MAF",1978,1775
"MAF",1979,1873
"MAF",1980,1975
"MAF",1981,2080
"MAF",1982,2464
"MAF",1983,3198
"MAF",1984,4022
"MAF",1985,4859
"MAF",1986,5708
"MAF",1987,6559
"MAF",1988,7409
"MAF",1989,8253
"MAF",1990,8751
"MAF",1991,8827
"MAF",1992,8816
"MAF",1993,8804
"MAF",1994,8784
"MAF",1995,8763
"MAF",1996,8744
"MAF",1997,8718
"MAF",1998,8697
"MAF",1999,8736
"MAF",2000,8895
"MAF",2001,9110
"MAF",2002,9318
"MAF",2003,9507
"MAF",2004,9678
"MAF",2005,9848
"MAF",2006,10024
"MAF",2007,10200
"MAF",2008,10379
"MAF",2009,10560
"MAF",2010,10633
"MAF",2011,10468
"MAF",2012,10162
"MAF",2013,9858
"MAF",2014,9602
"MAF",2015,9394
"MAF",2016,9174
"MAF",2017,8927
"MAF",2018,8587
"MAF",2019,8225
"MAF",2020,7918
"MAF",2021,7604
"MAF",2022,7424
"MAF",2023,7392
"MAF",2024,7373
"MAF",2025,7333
"MAF",2026,7255
"MAF",2027,7165
"MAF",2028,7078
"MAF",2029,6989
"MAF",2030,6920
"MAF",2031,6872
"MAF",2032,6820
"MAF",2033,6788
"MAF",2034,6774
"MAF",2035,6755
"MAF",2036,6748
"MAF",2037,6753
"MAF",2038,6759
"MAF",2039,6776
"MAF",2040,6780
"MAF",2041,6775
"MAF",2042,6765
"MAF",2043,6764
"MAF",2044,6764
"MAF",2045,6756
"MAF",2046,6738
"MAF",2047,6731
"MAF",2048,6751
"MAF",2049,6814
"MAF",2050,6915
"MAF",2051,7037
"MAF",2052,7155
"MAF",2053,7248
"MAF",2054,7299
"MAF",2055,7296
"MAF",2056,7253
"MAF",2057,7190
"MAF",2058,7124
"MAF",2059,7068
"MAF",2060,7030
"MAF",2061,7008
"MAF",2062,7001
"MAF",2063,7013
"MAF",2064,7035
"MAF",2065,7055
"MAF",2066,7064
"MAF",2067,7081
"MAF",2068,7068
"MAF",2069,7020
"MAF",2070,6976
"MAF",2071,6933
"MAF",2072,6894
"MAF",2073,6865
"MAF",2074,6841
"MAF",2075,6821
"MAF",2076,6807
"MAF",2077,6795
"MAF",2078,6788
"MAF",2079,6781
"MAF",2080,6776
"MAF",2081,6771
"MAF",2082,6764
"MAF",2083,6762
"MAF",2084,6755
"MAF",2085,6748
"MAF",2086,6737
"MAF",2087,6722
"MAF",2088,6707
"MAF",2089,6688
"MAF",2090,6669
"MAF",2091,6647
"MAF",2092,6622
"MAF",2093,6595
"MAF",2094,6566
"MAF",2095,6536
"MAF",2096,6507
"MAF",2097,6475
"MAF",2098,6445
"MAF",2099,6413
"MAF",2100,6381
"MAR",1950,2195811
"MAR",1951,2242345
"MAR",1952,2287401
"MAR",1953,2329980
"MAR",1954,2370980
"MAR",1955,2411790
"MAR",1956,2452531
"MAR",1957,2493606
"MAR",1958,2534205
"MAR",1959,2576468
"MAR",1960,2620159
"MAR",1961,2668295
"MAR",1962,2723547
"MAR",1963,2782487
"MAR",1964,2852961
"MAR",1965,2936394
"MAR",1966,3025239
"MAR",1967,3118387
"MAR",1968,3215640
"MAR",1969,3315992
"MAR",1970,3419188
"MAR",1971,3524915
"MAR",1972,3631365
"MAR",1973,3738518
"MAR",1974,3848143
"MAR",1975,3961037
"MAR",1976,4076389
"MAR",1977,4196115
"MAR",1978,4320210
"MAR",1979,4447386
"MAR",1980,4580107
"MAR",1981,4717955
"MAR",1982,4859929
"MAR",1983,5002635
"MAR",1984,5143882
"MAR",1985,5287650
"MAR",1986,5429847
"MAR",1987,5569728
"MAR",1988,5714168
"MAR",1989,5863363
"MAR",1990,6018365
"MAR",1991,6175207
"MAR",1992,6333517
"MAR",1993,6496386
"MAR",1994,6663346
"MAR",1995,6835385
"MAR",1996,7010843
"MAR",1997,7188377
"MAR",1998,7363797
"MAR",1999,7529638
"MAR",2000,7686820
"MAR",2001,7840828
"MAR",2002,7990055
"MAR",2003,8130101
"MAR",2004,8269539
"MAR",2005,8406292
"MAR",2006,8527313
"MAR",2007,8636112
"MAR",2008,8734954
"MAR",2009,8822095
"MAR",2010,8900608
"MAR",2011,8971718
"MAR",2012,9036790
"MAR",2013,9098486
"MAR",2014,9153372
"MAR",2015,9199550
"MAR",2016,9246006
"MAR",2017,9291507
"MAR",2018,9328206
"MAR",2019,9360578
"MAR",2020,9409539
"MAR",2021,9471178
"MAR",2022,9533504
"MAR",2023,9601219
"MAR",2024,9670431
"MAR",2025,9740211
"MAR",2026,9809636
"MAR",2027,9878646
"MAR",2028,9946966
"MAR",2029,10011869
"MAR",2030,10070335
"MAR",2031,10118330
"MAR",2032,10157551
"MAR",2033,10192877
"MAR",2034,10221641
"MAR",2035,10243030
"MAR",2036,10258290
"MAR",2037,10270152
"MAR",2038,10282107
"MAR",2039,10293156
"MAR",2040,10299186
"MAR",2041,10300135
"MAR",2042,10298457
"MAR",2043,10296746
"MAR",2044,10296454
"MAR",2045,10298203
"MAR",2046,10300340
"MAR",2047,10299919
"MAR",2048,10298628
"MAR",2049,10299430
"MAR",2050,10299451
"MAR",2051,10296787
"MAR",2052,10294282
"MAR",2053,10291150
"MAR",2054,10284268
"MAR",2055,10273526
"MAR",2056,10259292
"MAR",2057,10240986
"MAR",2058,10217725
"MAR",2059,10187233
"MAR",2060,10149484
"MAR",2061,10104571
"MAR",2062,10053827
"MAR",2063,9998894
"MAR",2064,9942295
"MAR",2065,9885931
"MAR",2066,9832105
"MAR",2067,9779953
"MAR",2068,9726662
"MAR",2069,9674958
"MAR",2070,9625282
"MAR",2071,9575949
"MAR",2072,9526865
"MAR",2073,9478882
"MAR",2074,9432109
"MAR",2075,9386419
"MAR",2076,9341244
"MAR",2077,9296253
"MAR",2078,9251065
"MAR",2079,9205940
"MAR",2080,9160061
"MAR",2081,9113931
"MAR",2082,9067992
"MAR",2083,9021228
"MAR",2084,8973093
"MAR",2085,8923692
"MAR",2086,8872997
"MAR",2087,8820200
"MAR",2088,8765981
"MAR",2089,8711068
"MAR",2090,8655000
"MAR",2091,8597715
"MAR",2092,8539597
"MAR",2093,8481014
"MAR",2094,8422365
"MAR",2095,8363676
"MAR",2096,8305083
"MAR",2097,8246162
"MAR",2098,8186976
"MAR",2099,8127991
"MAR",2100,8068837
"MCO",1950,5114
"MCO",1951,5030
"MCO",1952,4772
"MCO",1953,4818
"MCO",1954,4877
"MCO",1955,4941
"MCO",1956,4966
"MCO",1957,4958
"MCO",1958,4956
"MCO",1959,4967
"MCO",1960,4990
"MCO",1961,5020
"MCO",1962,5050
"MCO",1963,5072
"MCO",1964,5092
"MCO",1965,5124
"MCO",1966,5178
"MCO",1967,5248
"MCO",1968,5328
"MCO",1969,5397
"MCO",1970,5464
"MCO",1971,5531
"MCO",1972,5585
"MCO",1973,5635
"MCO",1974,5686
"MCO",1975,5734
"MCO",1976,5807
"MCO",1977,5891
"MCO",1978,5968
"MCO",1979,6047
"MCO",1980,6129
"MCO",1981,6214
"MCO",1982,6333
"MCO",1983,6467
"MCO",1984,6575
"MCO",1985,6677
"MCO",1986,6765
"MCO",1987,6836
"MCO",1988,6897
"MCO",1989,6955
"MCO",1990,7003
"MCO",1991,7024
"MCO",1992,7032
"MCO",1993,7037
"MCO",1994,7029
"MCO",1995,7001
"MCO",1996,6964
"MCO",1997,6919
"MCO",1998,6880
"MCO",1999,6844
"MCO",2000,6804
"MCO",2001,6763
"MCO",2002,6725
"MCO",2003,6682
"MCO",2004,6636
"MCO",2005,6576
"MCO",2006,6518
"MCO",2007,6474
"MCO",2008,6425
"MCO",2009,6371
"MCO",2010,6312
"MCO",2011,6241
"MCO",2012,6165
"MCO",2013,6109
"MCO",2014,6057
"MCO",2015,6001
"MCO",2016,5945
"MCO",2017,5865
"MCO",2018,5784
"MCO",2019,5718
"MCO",2020,5657
"MCO",2021,5600
"MCO",2022,5587
"MCO",2023,5625
"MCO",2024,5662
"MCO",2025,5707
"MCO",2026,5764
"MCO",2027,5825
"MCO",2028,5884
"MCO",2029,5943
"MCO",2030,6016
"MCO",2031,6091
"MCO",2032,6160
"MCO",2033,6236
"MCO",2034,6317
"MCO",2035,6393
"MCO",2036,6465
"MCO",2037,6540
"MCO",2038,6617
"MCO",2039,6695
"MCO",2040,6776
"MCO",2041,6855
"MCO",2042,6932
"MCO",2043,7011
"MCO",2044,7091
"MCO",2045,7163
"MCO",2046,7228
"MCO",2047,7294
"MCO",2048,7354
"MCO",2049,7408
"MCO",2050,7464
"MCO",2051,7517
"MCO",2052,7570
"MCO",2053,7625
"MCO",2054,7684
"MCO",2055,7746
"MCO",2056,7811
"MCO",2057,7878
"MCO",2058,7942
"MCO",2059,8004
"MCO",2060,8060
"MCO",2061,8113
"MCO",2062,8165
"MCO",2063,8213
"MCO",2064,8257
"MCO",2065,8296
"MCO",2066,8331
"MCO",2067,8375
"MCO",2068,8422
"MCO",2069,8464
"MCO",2070,8508
"MCO",2071,8556
"MCO",2072,8602
"MCO",2073,8653
"MCO",2074,8701
"MCO",2075,8747
"MCO",2076,8792
"MCO",2077,8836
"MCO",2078,8878
"MCO",2079,8919
"MCO",2080,8960
"MCO",2081,8997
"MCO",2082,9037
"MCO",2083,9075
"MCO",2084,9110
"MCO",2085,9148
"MCO",2086,9185
"MCO",2087,9223
"MCO",2088,9255
"MCO",2089,9287
"MCO",2090,9329
"MCO",2091,9363
"MCO",2092,9395
"MCO",2093,9428
"MCO",2094,9461
"MCO",2095,9494
"MCO",2096,9524
"MCO",2097,9554
"MCO",2098,9581
"MCO",2099,9611
"MCO",2100,9642
"MDA",1950,668886
"MDA",1951,686346
"MDA",1952,704596
"MDA",1953,723795
"MDA",1954,743811
"MDA",1955,764047
"MDA",1956,783980
"MDA",1957,802890
"MDA",1958,819398
"MDA",1959,832480
"MDA",1960,842656
"MDA",1961,851396
"MDA",1962,860675
"MDA",1963,872559
"MDA",1964,888003
"MDA",1965,908240
"MDA",1966,931285
"MDA",1967,953560
"MDA",1968,974100
"MDA",1969,992120
"MDA",1970,1007810
"MDA",1971,1021719
"MDA",1972,1034501
"MDA",1973,1047249
"MDA",1974,1060347
"MDA",1975,1073590
"MDA",1976,1085914
"MDA",1977,1095876
"MDA",1978,1102909
"MDA",1979,1106854
"MDA",1980,1108986
"MDA",1981,1110960
"MDA",1982,1112930
"MDA",1983,1114485
"MDA",1984,1115104
"MDA",1985,1115161
"MDA",1986,1115630
"MDA",1987,1117076
"MDA",1988,1119982
"MDA",1989,1124553
"MDA",1990,1129748
"MDA",1991,1134321
"MDA",1992,1139479
"MDA",1993,1147679
"MDA",1994,1159028
"MDA",1995,1171183
"MDA",1996,1180803
"MDA",1997,1185469
"MDA",1998,1183696
"MDA",1999,1175986
"MDA",2000,1165229
"MDA",2001,1155121
"MDA",2002,1147362
"MDA",2003,1140241
"MDA",2004,1130400
"MDA",2005,1116506
"MDA",2006,1096994
"MDA",2007,1072240
"MDA",2008,1044878
"MDA",2009,1014991
"MDA",2010,981732
"MDA",2011,946753
"MDA",2012,912793
"MDA",2013,879795
"MDA",2014,849339
"MDA",2015,822619
"MDA",2016,798947
"MDA",2017,778213
"MDA",2018,760835
"MDA",2019,747180
"MDA",2020,738049
"MDA",2021,731358
"MDA",2022,821937
"MDA",2023,889683
"MDA",2024,843208
"MDA",2025,808739
"MDA",2026,788108
"MDA",2027,778933
"MDA",2028,775337
"MDA",2029,774172
"MDA",2030,773345
"MDA",2031,772179
"MDA",2032,769533
"MDA",2033,764658
"MDA",2034,757952
"MDA",2035,749669
"MDA",2036,740193
"MDA",2037,730258
"MDA",2038,721600
"MDA",2039,714143
"MDA",2040,706500
"MDA",2041,698752
"MDA",2042,690651
"MDA",2043,682119
"MDA",2044,673944
"MDA",2045,666818
"MDA",2046,660733
"MDA",2047,655641
"MDA",2048,651443
"MDA",2049,647832
"MDA",2050,644634
"MDA",2051,641897
"MDA",2052,639574
"MDA",2053,637507
"MDA",2054,635522
"MDA",2055,633665
"MDA",2056,632110
"MDA",2057,630740
"MDA",2058,629250
"MDA",2059,627532
"MDA",2060,625695
"MDA",2061,623694
"MDA",2062,621188
"MDA",2063,617735
"MDA",2064,612830
"MDA",2065,606928
"MDA",2066,600958
"MDA",2067,595657
"MDA",2068,591086
"MDA",2069,586822
"MDA",2070,582889
"MDA",2071,578924
"MDA",2072,574824
"MDA",2073,569601
"MDA",2074,563696
"MDA",2075,558654
"MDA",2076,554283
"MDA",2077,550309
"MDA",2078,546570
"MDA",2079,543024
"MDA",2080,539602
"MDA",2081,536297
"MDA",2082,533164
"MDA",2083,530201
"MDA",2084,527377
"MDA",2085,524652
"MDA",2086,522002
"MDA",2087,519416
"MDA",2088,516876
"MDA",2089,514413
"MDA",2090,511977
"MDA",2091,509464
"MDA",2092,506773
"MDA",2093,503920
"MDA",2094,500866
"MDA",2095,497614
"MDA",2096,494211
"MDA",2097,490640
"MDA",2098,486945
"MDA",2099,483199
"MDA",2100,479417
"MDG",1950,885537
"MDG",1951,899092
"MDG",1952,912870
"MDG",1953,926691
"MDG",1954,940158
"MDG",1955,953297
"MDG",1956,966172
"MDG",1957,979015
"MDG",1958,992593
"MDG",1959,1007879
"MDG",1960,1025412
"MDG",1961,1045296
"MDG",1962,1067731
"MDG",1963,1093525
"MDG",1964,1127097
"MDG",1965,1167127
"MDG",1966,1208766
"MDG",1967,1252103
"MDG",1968,1296963
"MDG",1969,1342973
"MDG",1970,1389895
"MDG",1971,1437679
"MDG",1972,1486216
"MDG",1973,1535676
"MDG",1974,1586351
"MDG",1975,1638239
"MDG",1976,1691302
"MDG",1977,1745678
"MDG",1978,1801471
"MDG",1979,1858890
"MDG",1980,1918227
"MDG",1981,1980027
"MDG",1982,2044763
"MDG",1983,2112701
"MDG",1984,2184321
"MDG",1985,2260128
"MDG",1986,2340850
"MDG",1987,2425995
"MDG",1988,2514129
"MDG",1989,2604812
"MDG",1990,2697997
"MDG",1991,2793725
"MDG",1992,2892101
"MDG",1993,2993668
"MDG",1994,3098016
"MDG",1995,3203826
"MDG",1996,3310593
"MDG",1997,3418783
"MDG",1998,3528243
"MDG",1999,3635494
"MDG",2000,3742119
"MDG",2001,3852185
"MDG",2002,3966863
"MDG",2003,4087385
"MDG",2004,4213940
"MDG",2005,4346906
"MDG",2006,4486109
"MDG",2007,4631433
"MDG",2008,4782978
"MDG",2009,4941380
"MDG",2010,5106773
"MDG",2011,5278521
"MDG",2012,5455222
"MDG",2013,5635326
"MDG",2014,5817877
"MDG",2015,6001208
"MDG",2016,6186033
"MDG",2017,6372805
"MDG",2018,6561110
"MDG",2019,6752086
"MDG",2020,6946319
"MDG",2021,7142867
"MDG",2022,7342333
"MDG",2023,7546938
"MDG",2024,7756975
"MDG",2025,7969930
"MDG",2026,8181898
"MDG",2027,8392139
"MDG",2028,8602353
"MDG",2029,8813391
"MDG",2030,9026958
"MDG",2031,9246836
"MDG",2032,9472617
"MDG",2033,9701392
"MDG",2034,9932051
"MDG",2035,10163811
"MDG",2036,10396371
"MDG",2037,10628663
"MDG",2038,10860079
"MDG",2039,11089826
"MDG",2040,11316497
"MDG",2041,11540386
"MDG",2042,11762382
"MDG",2043,11982457
"MDG",2044,12199231
"MDG",2045,12411819
"MDG",2046,12621062
"MDG",2047,12827854
"MDG",2048,13033769
"MDG",2049,13238829
"MDG",2050,13442776
"MDG",2051,13645157
"MDG",2052,13845402
"MDG",2053,14044064
"MDG",2054,14240331
"MDG",2055,14432343
"MDG",2056,14618921
"MDG",2057,14799683
"MDG",2058,14976050
"MDG",2059,15148315
"MDG",2060,15317859
"MDG",2061,15489040
"MDG",2062,15661863
"MDG",2063,15833939
"MDG",2064,16004878
"MDG",2065,16173436
"MDG",2066,16335580
"MDG",2067,16491837
"MDG",2068,16644592
"MDG",2069,16794001
"MDG",2070,16938602
"MDG",2071,17078088
"MDG",2072,17213266
"MDG",2073,17343249
"MDG",2074,17470046
"MDG",2075,17594168
"MDG",2076,17713423
"MDG",2077,17827985
"MDG",2078,17936790
"MDG",2079,18039941
"MDG",2080,18139003
"MDG",2081,18233166
"MDG",2082,18321951
"MDG",2083,18406690
"MDG",2084,18488275
"MDG",2085,18567761
"MDG",2086,18645576
"MDG",2087,18719256
"MDG",2088,18788503
"MDG",2089,18853581
"MDG",2090,18914135
"MDG",2091,18970163
"MDG",2092,19023238
"MDG",2093,19073274
"MDG",2094,19118594
"MDG",2095,19159336
"MDG",2096,19195409
"MDG",2097,19225085
"MDG",2098,19249363
"MDG",2099,19271244
"MDG",2100,19289436
"MDV",1950,14840
"MDV",1951,15471
"MDV",1952,16125
"MDV",1953,16791
"MDV",1954,17445
"MDV",1955,18080
"MDV",1956,18693
"MDV",1957,19286
"MDV",1958,19860
"MDV",1959,20408
"MDV",1960,20919
"MDV",1961,21390
"MDV",1962,21806
"MDV",1963,22153
"MDV",1964,22391
"MDV",1965,22785
"MDV",1966,23409
"MDV",1967,24005
"MDV",1968,24556
"MDV",1969,25116
"MDV",1970,25724
"MDV",1971,26397
"MDV",1972,27153
"MDV",1973,27986
"MDV",1974,28850
"MDV",1975,29700
"MDV",1976,30582
"MDV",1977,31543
"MDV",1978,32450
"MDV",1979,33334
"MDV",1980,34344
"MDV",1981,35489
"MDV",1982,36752
"MDV",1983,38103
"MDV",1984,39474
"MDV",1985,40739
"MDV",1986,41948
"MDV",1987,43232
"MDV",1988,44625
"MDV",1989,46109
"MDV",1990,47597
"MDV",1991,49093
"MDV",1992,50684
"MDV",1993,52417
"MDV",1994,54344
"MDV",1995,56416
"MDV",1996,58559
"MDV",1997,60798
"MDV",1998,63184
"MDV",1999,65744
"MDV",2000,68651
"MDV",2001,71907
"MDV",2002,75249
"MDV",2003,78582
"MDV",2004,81899
"MDV",2005,85133
"MDV",2006,88229
"MDV",2007,91127
"MDV",2008,93778
"MDV",2009,96185
"MDV",2010,98381
"MDV",2011,100374
"MDV",2012,102173
"MDV",2013,103782
"MDV",2014,106874
"MDV",2015,111465
"MDV",2016,115853
"MDV",2017,119989
"MDV",2018,123808
"MDV",2019,126874
"MDV",2020,128602
"MDV",2021,129612
"MDV",2022,129439
"MDV",2023,127979
"MDV",2024,126563
"MDV",2025,125381
"MDV",2026,124480
"MDV",2027,123819
"MDV",2028,123272
"MDV",2029,122882
"MDV",2030,122687
"MDV",2031,122585
"MDV",2032,122503
"MDV",2033,122247
"MDV",2034,121688
"MDV",2035,120849
"MDV",2036,119755
"MDV",2037,118471
"MDV",2038,117076
"MDV",2039,115582
"MDV",2040,114029
"MDV",2041,112482
"MDV",2042,110991
"MDV",2043,109571
"MDV",2044,108229
"MDV",2045,106980
"MDV",2046,105868
"MDV",2047,104941
"MDV",2048,104231
"MDV",2049,103753
"MDV",2050,103522
"MDV",2051,103508
"MDV",2052,103671
"MDV",2053,103946
"MDV",2054,104258
"MDV",2055,104519
"MDV",2056,104652
"MDV",2057,104611
"MDV",2058,104390
"MDV",2059,104010
"MDV",2060,103497
"MDV",2061,102883
"MDV",2062,102203
"MDV",2063,101472
"MDV",2064,100614
"MDV",2065,99624
"MDV",2066,98596
"MDV",2067,97554
"MDV",2068,96515
"MDV",2069,95481
"MDV",2070,94456
"MDV",2071,93457
"MDV",2072,92498
"MDV",2073,91592
"MDV",2074,90760
"MDV",2075,90001
"MDV",2076,89312
"MDV",2077,88692
"MDV",2078,88140
"MDV",2079,87648
"MDV",2080,87223
"MDV",2081,86846
"MDV",2082,86508
"MDV",2083,86207
"MDV",2084,85934
"MDV",2085,85678
"MDV",2086,85422
"MDV",2087,85157
"MDV",2088,84875
"MDV",2089,84574
"MDV",2090,84238
"MDV",2091,83865
"MDV",2092,83451
"MDV",2093,82986
"MDV",2094,82469
"MDV",2095,81903
"MDV",2096,81301
"MDV",2097,80673
"MDV",2098,80011
"MDV",2099,79321
"MDV",2100,78628
"MEX",1950,6463990
"MEX",1951,6590394
"MEX",1952,6704678
"MEX",1953,6818149
"MEX",1954,6939928
"MEX",1955,7075958
"MEX",1956,7227792
"MEX",1957,7393775
"MEX",1958,7565911
"MEX",1959,7752325
"MEX",1960,7957276
"MEX",1961,8179845
"MEX",1962,8423877
"MEX",1963,8687436
"MEX",1964,8965370
"MEX",1965,9251653
"MEX",1966,9547104
"MEX",1967,9854977
"MEX",1968,10175136
"MEX",1969,10504896
"MEX",1970,10845701
"MEX",1971,11223326
"MEX",1972,11639425
"MEX",1973,12071988
"MEX",1974,12523479
"MEX",1975,12994569
"MEX",1976,13484645
"MEX",1977,13995713
"MEX",1978,14529124
"MEX",1979,15082471
"MEX",1980,15627322
"MEX",1981,16129838
"MEX",1982,16608638
"MEX",1983,17096092
"MEX",1984,17594346
"MEX",1985,18100652
"MEX",1986,18618814
"MEX",1987,19152265
"MEX",1988,19699437
"MEX",1989,20254734
"MEX",1990,20850354
"MEX",1991,21475135
"MEX",1992,22083841
"MEX",1993,22674230
"MEX",1994,23256429
"MEX",1995,23830286
"MEX",1996,24392534
"MEX",1997,24951286
"MEX",1998,25500555
"MEX",1999,26039199
"MEX",2000,26552528
"MEX",2001,27026842
"MEX",2002,27480223
"MEX",2003,27920681
"MEX",2004,28367025
"MEX",2005,28817501
"MEX",2006,29250375
"MEX",2007,29666195
"MEX",2008,30057302
